instrum'entɨlbun	1
krajewojduk	1
хabarowska	1
od'attɨ	1
d'ebnewetgu	1
kafjetki	1
gastronomŋa	1
ekskursijanewettu	1
gorodli	1
хabarowskli	1
bukɨstuk	1
bwjikem	1
eŋenesmi	1
ploš'ad'la	1
orɨnduda	1
badurin	1
хeilen	1
nurgɨnnessiwun	1
ew'enkijskuju	1
nurgɨriwun	1
g'en'eral'naja	1
r'ep'eticija	1
čel'eŋin	1
krajewoj	1
dramɨ	1
gala-konc'ert	1
gunitɨnɨsi	1
ŋitken	1
pob'ed'it'el'il	1
koll'ektiwalduk	1
od'intɨtaga	1
tancun	1
umɨtɨld'i	1
tan'ecu	1
tan'ecun	1
oknitɨn	1
ansambl'ur	1
zakl'učit'el'nɨj	1
etapla	1
“n'ul'tɨm	1
ijul'la	1
annɨndu	1
bur'atijala	1
oz'ero	1
bajkalla	1
d'iplomu	1
buritɨnde	1
čajnɨju	1
s'erwizu	1
korobkaw	1
konfjet	1
blagodarstw'ennɨilbɨ	1
odɨd'ildaw'r	1
kruglogo	1
itoggon	1
koll'ektiwɨltɨn	1
ŋɨnɨmɨlčirin	1
хabarowskdu	1
bičewun	1
d'enčid'ir	1
d'algawɨr	1
bomettitɨn	1
adr'esčur	1
suw'eniru	1
angɨli	1
arakɨlnun	1
arčildɨd'ir	1
bur'atijadu	1
nurgɨnnemi	1
mundubelčeldu	1
ordekun	1
хabarowskɨtki	1
maŋil	1
p'etrownadu	1
jefr'emowadu	1
glawnɨjdu	1
sl'ecialistɨdu	1
r'ebrowu	1
dmitrijewiču	1
načal'niku	1
g.p	1
glawadu	1
kastan'an	1
l'wu	1
rub'enowiču	1
gornɨj	1
kl'uč	1
belčelitɨn	1
spasibaw	1
gad'id'ur	1
ečeliwɨr	1
ollotčeliwɨr	1
ws'erossijskijtɨki	1
kuŋaŋɨlŋin	1
w.ždanowa	1
ansambp'a	1
slowa	1
lamutskogo	1
n'oogusatu	1
alurid'i	1
nolimad'i	1
tegetniken	1
bodučadd'i	1
ikečelken	1
tobaŋakan	1
n'amnitnikan	1
d'oonam-a	1
ajɨkne	1
oreldečej	1
nenleŋeken	1
ikeniken	1
orikiču	1
on'em	1
mergem-tikum	1
d'oontunikan	1
ilbekiču	1
osi	1
biŋsin	1
opki	1
niŋečeddɨ	1
dɨlgačalkan	1
tinkerep	1
mergendukin	1
noosti	1
oori	1
d'ulenelken	1
urekčendulan	1
kurɨlɨnd'iddɨn	1
unŋɨllɨkɨn	1
birakčan	1
bawɨklan	1
nelukidukte	1
d'ikɨŋčiwettɨ	1
taduttɨda	1
4-je	1
orɨlnumi	1
zw'enolo	1
zoot'eхničeskiju	1
lit'eraturaw	1
taŋnikar	1
torečewɨtɨn	1
d'eŋčinikar	1
d'awɨtčir	1
ajawritkan	1
awnid'inni	1
meje	1
jegoru	1
upkučtei	1
odɨkɨntɨ	1
nulgɨd'eku	1
etudej	1
erriŋɨt	1
eŋejetɨn	1
jewrop'ejskijildu	1
narodɨldu	1
kul'turawɨl	1
ulaptan	1
turude	1
paхallottɨn	1
tewɨd'ektu	1
isuwkečid'ektu	1
čakɨd'akla	1
isuwketčewɨtɨn	1
očild'akla	1
ɨčintitte	1
enejegewɨr	1
d'awɨčild'iwɨndu	1
oŋkɨs	1
toŋerle	1
n'ewtele	1
kolɨld'iwɨnni	1
oibtɨ	1
telɨŋnɨkɨn	1
ilbeti	1
anŋɨntɨn	1
plan'etalat	1
bileklet	1
manuddɨnnun	1
d'eŋčimi	1
mannud'il	1
zw'en'jewojun	1
gelettottɨn	1
kusčimŋɨlgei	1
ɨŋikejelbɨ	1
abgɨrɨlbɨ	1
bok,ɨččottɨ	1
ečelbɨtken	1
d'awwottɨ	1
mernilbur	1
nɨkrigčir	1
ečintɨken	1
alsɨlkɨd'inni	1
kusčimŋɨlduk	1
ojaček	1
d'oŋidaja	1
jewčmdmida	1
begdečidmide	1
op'eracijadaida	1
butenniw	1
awajmɨkan	1
gurgelei	1
nekkottɨn	1
upkurid'i	1
čikiwattɨn	1
irkand'i	1
jasɨllɨn	1
k,oriŋi	1
isučew	1
ordulawɨn	1
dok,lannottɨ	1
budɨldur	1
mikewettɨ	1
zw'enolawun	1
bajt'eks	1
bɨgɨŋɨn	1
budɨllutɨn	1
begdečild'iwɨn	1
amɨlkɨritɨn	1
ostawɨr	1
jasɨllin	1
nipkɨttiw	1
abukaw	1
isurɨkɨn	1
baliwattɨn	1
atɨlɨmɨlčiwattu	1
s'erg'ejtɨken	1
orurɨkɨn	1
ud'ičibgɨn	1
girkɨwatčalin	1
uluwettɨ	1
maritɨn	1
umɨnɨsi	1
bakčir	1
iŋɨn'e	1
iŋɨnillɨ	1
mannuwattɨm	1
aŋandaj	1
br'ez'entɨduk	1
pl'enkač	1
elbɨwettu	1
pl'enka	1
kibammottɨn	1
jaltadu	1
mad'ak	1
sbor	1
urožaja	1
annɨŋtan	1
mad'aktu	1
onŋɨčim	1
tɨmujemisi	1
ulewettu	1
unelu	1
čakkottu	1
ed'illɨ	1
usiŋɨtkillɨ	1
orla	1
od'ikɨlsɨn	1
mannučidnikar	1
orɨmŋɨp	1
4-la	1
gurgewčičeliwɨr	1
tamɨčiwwottɨ	1
irɨlde	1
nulgɨwettɨ	1
ariliwɨr	1
nulgɨsemduliwɨr	1
ajli	1
onk,ɨdan	1
irgɨtɨč	1
doklanɨllɨ	1
zarplataw	1
bučidej	1
pastuхɨlbɨn	1
un'ukewkewettɨ	1
zw'en'jaldule	1
bɨrineltɨn	1
kokewettɨ	1
s'elomŋɨlda	1
manɨdd'ottɨ	1
trudowalda	1
d'isciplina	1
ajrid'urmak	1
ičusɨnd'in	1
zw'ejen'jaldula	1
transport	1
sn'egoхodɨl	1
anŋɨmtɨda	1
turkidawmi	1
tugɨnidumɨken	1
epipči	1
w'ertol'ettuk	1
tamɨŋutɨn	1
mannottɨn	1
awničawɨtɨn	1
zw'en'jal	1
jawbɨd'i	1
gurgewčidd'ettɨ	1
nowɨjdu	1
sostawdu	1
gurgelen	1
sn'egoхodgawɨrda	1
gadakun	1
sn'egoхodɨč	1
turkidami	1
bokɨnd'inni	1
mogawɨrda	1
irud'inni	1
unŋedu	1
“buraŋni	1
dabdɨttu	1
egd'eŋŋon	1
rukowodstwodu	1
upkuttnewkendei	1
tibginiker	1
ɨŋilbɨ	1
čikɨkɨrbɨ	1
puktururilbɨ	1
pukturewɨnɨč	1
motočast'	1
sn'egoхodŋiw	1
w'ezd'eхodŋiw	1
ebd'elukewmi	1
gurgewčimsilbɨ	1
konkursnɨič	1
otborɨč	1
tibgimčil	1
stranaldula	1
gadd'ottɨn	1
narodɨlduk	1
t'eхnikumɨlɨldulat	1
eŋejelɨ	1
eječčottɨ	1
eŋejewɨtɨn	1
anŋɨmtɨč	1
tullɨkɨt	1
awnibdwn	1
nekčin	1
awa	1
ilnul	1
uruwkemčil	1
nosegčerbɨde	1
upkučidd'ilbɨ	1
upkuttid'ur	1
tuluttetɨn	1
oŋkɨsɨt	1
tarɨmŋɨlduk	1
awɨnčiwattɨ	1
untuntɨn	1
tikmɨ	1
omŋɨptin	1
urmi	1
untumi	1
orɨmŋɨlbun	1
ikelɨr	1
bisnod'iwɨld'inni	1
nurgɨnɨd'ilmi	1
d'argan'dawɨr	1
neimettewɨr	1
ortɨkiwun	1
ollotčattɨ	1
ud'ičidd'ettɨ	1
jakɨsi	1
nosegčerdu	1
ergeŋun	1
kor'akijatki	1
d'ugutɨddɨkɨtɨn	1
“ajd'itla	1
unelɨn	1
amuwkami	1
tikmekkɨ	1
ewkile	1
unild'iwnekun	1
emučewɨr	1
borittitɨn	1
‘'ol'en'ewod”	1
tamgɨrarɨkɨtɨn	1
gurg'eli	1
mannuttildu	1
zapisal	1
b.r	1
l.i.adukanowa	1
p'ensijadd'i	1
owkand'iddɨn	1
podzakonnɨilbɨ	1
aktɨlbɨ	1
1-12	1
čiw'erɨlŋi	1
komand'irowkali	1
m'eždunarodnoj	1
gurgewčimŋɨ	1
iwgia	1
probp'emawan	1
zakondat'el'stwa	1
gajmatčir	1
bolgan'ečič	1
arčanil	1
bisite	1
minist'erstwola	1
ag'entstwala	1
isudd'iw	1
r'adu	1
podzakonnɨх	1
normatiwno-prawowɨх	1
aktow	1
aktɨl	1
kimučidd'in	1
mergečičeni	1
ollɨwepkud'akle	1
r'esursɨli	1
anŋamtɨw	1
pr'edstawit'eli	1
id'ir	1
sp'ecial'nɨj	1
pr'ezid'entɨnun	1
ajnurdaj	1
šaraхmatowagli	1
belenič	1
unuwki	1
programmawɨtɨn	1
zimbabw'e	1
kemfajr'e	1
gurgewčidd'il	1
unuriten	1
deggočimŋe	1
oldɨd'ak	1
ewid'ekɨn	1
“dni	1
kul'turɨ”	1
anŋɨnni	1
swad'badmi	1
amɨrgilasukan	1
komsomol'skiil	1
swad'bal	1
čelend'ed'urde	1
komsomol'skiič	1
swad'bač	1
ulem'etčottɨ	1
orɨčilɨsi	1
edlewɨl	1
swad'bar	1
ɨwid'ektu	1
nurgɨnɨd'ildewɨr	1
nur	1
gɨnɨdd'ettɨ	1
ajawɨlmatmi	1
guldɨwettɨ	1
oldɨdawɨr	1
ičukečiddɨkɨtɨn	1
jasɨldut	1
sc'enal	1
iwid'ekla	1
dagrikakanɨɨč	1
ičukettɨkɨn	1
edet	1
omn,ɨr	1
čakabtitɨn	1
biwettidun	1
erdedun	1
oje	1
mašinačgɨli	1
muzɨkada	1
oltidawɨr	1
eww'eču	1
ellenn,ɨle	1
tɨgɨlnid'ur	1
nurgenek”	1
nurgɨnɨdd'iwen	1
oldɨd'a	1
iwid'ekɨn	1
bakrid'i	1
g'egai	1
atikaŋdaj	1
asatkanɨč	1
bakɨldɨčal	1
gurkowaw	1
bodusnitɨn	1
jurtatkin	1
mučur	1
nodmɨkam	1
anilawkanid'ur	1
murɨndula	1
erulukenitɨn	1
čelew'en	1
uŋɨdɨkɨtɨn	1
nukilidd'itɨn	1
g'ewur	1
okɨnčimi	1
uŋɨdd'iwɨr	1
pozdrawl'aid'illitɨn	1
oldɨčalbɨ	1
tilkukendewɨr	1
orɨčilda	1
tilkuketmi	1
uptuččottɨ	1
profjessionalɨlduk	1
swad'badu	1
d'egril	1
tɨrgɨsu	1
nojekew	1
gulɨld'iwɨm	1
to?aru	1
buld'iwɨnni	1
buld'iwɨndukun	1
kalɨmnɨj	1
brak	1
atikaŋaj	1
eŋejelɨsi	1
asalduk	1
etikenče	1
“staršaja	1
ž'ena”	1
oldɨdd'ettɨ	1
entiltɨntɨken	1
nuktagatɨn	1
a.i.sawčenko	1
iwi	1
d'ektɨki	1
ilbɨrin	1
fjewral'la	1
d'eputatu	1
urukendewɨr	1
oblastnojtɨki	1
bɨjčid'ip	1
ornanizaciduwun	1
p'erwɨju	1
d'eputatkawɨr	1
sobranijadu	1
mannutiwan	1
organizacijatkiwun	1
bid'ei	1
omnekentɨken	1
eririwun	1
pr'ezid'iumtɨki	1
omnekeje	1
d'en'gangekunda	1
associjatki	1
bodei	1
ilbɨttin	1
p'ečatkawɨr	1
toressorid'i	1
omnɨrinkɨ	1
ɨči	1
ilbɨčissorid'i	1
tulden	1
ekittetič	1
jasčin	1
agugrɨn	1
organizacijawun	1
d'en'gawɨsi	1
tuldekun	1
kontorgɨkun	1
don	1
nawdaku	1
ilbɨtčan	1
abɨlčinikar	1
w'ečerɨd'ukewettu	1
“marangala”	1
tewlewettu	1
mašinagawɨr	1
gasčirid'ur	1
uksičen	1
tuluttiwun	1
“g'ewan”	1
arsambl'	1
oltid'ukanitɨn	1
inostranɨlda	1
oltinassitɨn	1
orɨčinun	1
ilkɨnɨč	1
nurgɨnɨ	1
mogatɨn	1
irurin	1
n'ejkewɨtɨnkɨ	1
minečelitɨn	1
egsečiwmi	1
d'imɨd'ennɨ	1
čeled'urda	1
tačinkɨ	1
tamd'ir	1
n'ejkeli	1
elɨkɨskɨ	1
gesu	1
nɨkɨdmi	1
gund'idd'itɨn	1
n'ejka	1
mubɨd'i	1
isuddɨnnen	1
čolutagič	1
odgarɨsi	1
torele	1
d'ermičawanda	1
d'ermičagatɨn	1
orɨčilduli	1
geletɨllottɨ	1
egsettiwɨtɨn	1
on'agrallɨ	1
nurgɨnɨd'ekutken	1
bidd'iget	1
komarowatki	1
ulgɨmdei	1
upkudej	1
on'ad'aku	1
belmettewɨr	1
mannutčip	1
ž'enskij	1
pr'ezid'ium	1
pozdrawl'ajrɨn	1
oddakusi	1
pr'ezid'iuma	1
owkandawer	1
mergette	1
jun'eskela	1
ičukandawer	1
ekologijala	1
bilekut	1
kojatt'aten	1
nekre	1
d'uwulin	1
emnɨten	1
k'embridžskijduk	1
uniw'ersit'etuk	1
ijul'duk	1
s'ent'abr'duk	1
anŋen	1
učenɨjel	1
kojettɨtɨn	1
kul'turaut	1
oralde	1
bilakutɨn	1
teŋ	1
čiriwan	1
kojačidɨten	1
programmawut	1
ibdnriltɨ	1
eksp'ed'icija	1
rajonlula	1
obl	1
on'akatɨten	1
eksp'ed'icijamŋel	1
okaŋčiriten	1
belčewuten	1
noŋarbutɨn	1
bibliot'ekal	1
associacial	1
sotrudnikaldu	1
domow	1
čl'enam	1
ansambl'ej	1
organizacijadu	1
eks-p'ertow	1
p'etropawlowsk'e	1
bellɨtɨn	1
on'aritan	1
kojetčewur	1
ipkatčawur	1
ollotčawur	1
tureŋnet	1
turaŋet	1
oblastit	1
nasl'ed'ii	1
untal	1
uŋdaner	1
umettu	1
bidai	1
s'ew'eramŋel	1
orelbu	1
irgetawar	1
kočajdawer	1
orlada	1
isuten	1
nurged'ak	1
ansambl'eten	1
t'eatreteŋ	1
aŋad'akta	1
inostrannel	1
ibd'irit	1
parkaw	1
gurgewur	1
baktaten	1
turistelbu	1
d'uwuteten	1
etudaten	1
bilakut	1
it'el'm'erdu	1
rɨnočnɨj	1
ekonomika	1
upkučče	1
unijed'ekl'a	1
ari	1
otarmda	1
parkala	1
kul'turat	1
n'anla	1
ičusendai	1
tɨtelerep	1
iniwd'ewdat	1
parkɨt	1
mannudaten	1
s'ew'eraŋel	1
ajawra	1
parke	1
1995	1
godla	1
uŋdawer	1
k'embri¬dža	1
foks	1
čakebtɨten	1
stol¬lu	1
gund'idetɨn	1
prirodopol'zujd'ir	1
ws'emirnɨm	1
nasl'ed'ijem	1
elotɨten	1
rɨbalkatki	1
pr'edprijatijalteki	1
fjermat¬ki	1
girkewatɨn	1
ulgim'ad'in	1
bidawur	1
ekonomistel	1
jegin	1
burkowa	1
inrstrancel	1
m'eždunarod	1
nɨjel	1
prirodooхrannɨjel	1
inostranceldu	1
gurgewčidaten	1
utalbanɨw	1
bakad'ak	1
aginskijdula	1
binan	1
utalban	1
uttalban	1
bumčir	1
tameŋeten	1
m'e¬stnɨj	1
b'udž'etla	1
ŋelle	1
ojd'iŋadur	1
krizisla	1
bare	1
ajd'ir	1
prirodopol'zowanija	1
ekonomike	1
ekonome	1
bišni	1
ispol'zujdawer	1
r'esursow	1
dajodula	1
eŋutu	1
gobčiduku	1
s'e¬l'skij	1
rɨbalkaw	1
žiwotnowodstwaw	1
t'epličnɨj	1
хoz'ajstwawan	1
turizmew	1
bileket	1
bejčid'aket	1
gund'ide	1
zakonet	1
zakoneč	1
tureŋeltɨ	1
bowate	1
bejčidat	1
olew	1
biletel	1
naprasno	1
ib-d'irildu	1
baldunɨ	1
bujundula	1
bejčidaten	1
tueŋemd'idu	1
edewer	1
ollela	1
tarel	1
brakon'jeričete	1
načal'stwal	1
kojete	1
nipkurid'ur	1
jašelur	1
finansirujre	1
beldener	1
oremŋer	1
olločawer	1
okeŋčireten	1
noŋerbuten	1
arčild'iriten	1
bišiwuten	1
ken'elɨč	1
zarplataten	1
produktela	1
ekonomijaw	1
bidawer	1
gurgela	1
kolle	1
gunɨten	1
edan	1
ol'en'ewodel	1
manudaten	1
orelbur	1
irgetewur	1
kočajdaten	1
išu	1
ullewda	1
ollataten	1
jaktakan	1
išekčaw	1
d'ibdetei	1
s'ew'eramŋldu	1
torar	1
turizme	1
turizmewda	1
uŋdewer	1
opčade	1
d'uwutawer	1
inostrancelbu	1
rɨbzalkawda	1
kojatawer	1
turisteldu	1
emudgeled'ir	1
beu	1
gzz'etalbu	1
produktelbu	1
ild'irtekan	1
ŋendewer	1
produkteŋgaten	1
m'ešate	1
turizmadu	1
strukturaten	1
moskowskijel	1
p'etropawlowskijel	1
firmaten	1
m'estnɨje	1
dɨkeŋčir	1
nalogowoj	1
policijaduk	1
m'eždunarodnɨjel	1
statusu	1
nasl'ed'ijaw	1
fondew	1
gurgeten	1
elekeš	1
uŋed'ile	1
mannudawer	1
nektawer	1
nalɨčewskij	1
bakre	1
ejattɨ	1
bellɨwuten	1
mannutekič	1
d'ulenki	1
planɨ	1
mannučip	1
unɨrdawur	1
edewurtekanda	1
beldeten	1
ajčidawur	1
aŋidamŋel	1
tureŋnat	1
parkelča	1
хostawur	1
begdeček	1
učerden	1
koetel	1
stud'entel	1
k'embridžedu	1
londondula	1
bišel	1
on'akatɨl	1
žurnaleldula	1
gaz'etandula	1
oliaščal	1
tureŋtekit	1
okeŋčir	1
omŋer	1
eksp'ed'icii	1
uniw'ersit'eta	1
k'embridž	1
p'er'ew'ela	1
ultɨ	1
čeleŋin	1
d'iplɨŋɨn	1
kučukerɨpti	1
etenun	1
d'ulawun	1
ɨltɨkkottɨ	1
ukčikeje	1
olewettɨn	1
rɨbelkedu	1
nir	1
giti	1
tilbɨkkottɨn	1
neseŋŋottɨn	1
br'ez'entɨle	1
olgɨrdan	1
assottɨ	1
olgɨdan	1
minusi	1
čakɨttaku	1
nirgitiw	1
ukɨki	1
jasɨluda	1
balikačillottɨn	1
utɨssila	1
n'ultɨnduk	1
tarakɨsi	1
ireni	1
olgičild'iwɨm	1
d'ibɨd'iwmi	1
uksič	1
iriwettɨn	1
kuksiw	1
ujuwettɨp	1
ɨŋutnun	1
ŋindasmi	1
issɨgei	1
oletkečiddɨ	1
dallɨda	1
d'imɨllɨ	1
d'ibtid'i	1
mergečidd'ettɨm	1
ultɨwda	1
r.jegorowa	1
alŋeinŋɨnd'awu	1
utɨlbanɨsɨndane	1
girkɨwačisɨndako	1
usid'iw	1
koječisɨndeko	1
asatkakakan	1
kun,a	1
m'alrin	1
noŋɨntɨkin	1
koječidd'iwen	1
aŋarid'i	1
ittei	1
koječidden	1
ojčič	1
noŋɨntekin	1
kuŋe	1
n,i	1
kojerin	1
ŋiwuttetki	1
ni-i-ki	1
nakanikel	1
ajawrikan	1
bolganan	1
gud'esnin	1
elekčendulen	1
marŋilteki	1
ŋellotte	1
awɨskiwuč	1
emmotten	1
eniŋeglii	1
bidd'eten	1
eniŋew	1
ekekeč	1
ekeke	1
balɨkačta	1
telɨŋɨlɨn	1
jakowu	1
g'awrin	1
merŋirbi	1
irkɨwattɨ	1
neiwettɨ	1
emide	1
meme	1
d'ad'a	1
gerburin	1
bakumi	1
bisis	1
asatkandu-kuŋadu	1
noŋɨrgɨlin	1
unudai	1
noŋartɨn	1
ulgimisčidd'etten	1
etikemu	1
s'el'sow'etla	1
erel	1
jewstrop	1
kuŋaŋɨlbu	1
emenin	1
witakkaw	1
onɨd'akla	1
modu	1
tiniwrin	1
akɨnsi	1
ičiddɨn	1
amɨŋaŋi	1
jašan.i	1
budɨlɨn	1
guudɨl	1
bon,keče	1
end'en	1
1941	1
služitɨdmi	1
artill'eristɨč	1
frontɨtki	1
uruwkečilliten	1
ilem	1
snar'adu	1
koječidd'ette	1
mak'etla	1
nawkaŋd'in	1
nawodčikɨl	1
artill'eristɨl	1
jašaw	1
wostoktuk	1
kušimŋɨl	1
turkidalduten	1
ŋenuwkeniten	1
soldatɨlbɨ	1
komandowanijatki	1
teleŋedd'in	1
n'urɨŋɨltɨn	1
manuriten	1
merŋiltɨkiwɨr	1
n'odewɨr	1
puškel	1
čol'ukɨlbuten	1
imariten	1
sklondulin	1
dulkakli	1
owragla	1
mina	1
imatti	1
esip	1
duakaklin	1
n'end'idmi	1
nebderriten	1
n'eŋčidmi	1
turkidu	1
niritɨn	1
ičurin	1
mutŋilɨsi	1
n'urɨlkar	1
b'elorussijakpa	1
gospital'tɨki	1
ururiteŋ	1
kontuzija	1
pukturuče	1
imačalbɨ	1
imaričalbi	1
nurɨ	1
non.ɨn	1
emzmči	1
eminin	1
non,en	1
gospital'dupa	1
begdečidd'in	1
al'eks'eječtula	1
ulŋimiriten	1
d'eŋčini	1
kokečeld'i	1
ŋosnin	1
turlei	1
k'ekkukle	1
gurgewčidnerin	1
amɨŋasi	1
nuulni	1
etikerde	1
ŋelɨsčiwettɨ	1
naiwettɨn	1
ulaptiten	1
iwiril	1
garmoškač	1
nodɨče	1
iwiwettɨn	1
garmaškač	1
amɨŋač	1
oramŋadu	1
deggogɨ	1
ulerin	1
brigadadu	1
paхačinskij	1
oramid?l	1
počtawɨtɨn	1
d'iplewde	1
posɨlkaw	1
w'ertol'eteki	1
nelkew	1
onŋɨčantan	1
baldɨd'iletɨn	1
ičidem	1
amr'el'kot	1
tɨnew	1
amtɨlnɨ	1
kolɨdɨten	1
dulkakɨndun	1
niwɨč	1
wodkaw	1
posɨlkaduk	1
irked'ile	1
oŋneda	1
irkanda	1
učmete	1
ode	1
anč	1
es	1
biwete	1
ken'elɨw	1
ko?wmi	1
kuŋ'a	1
esalɨn	1
bimsɨn	1
a?ald'i	1
tur?ud'in	1
mŋɨdan	1
b'anarilbe	1
amtɨlbi	1
d'einwu	1
olčen	1
namteki	1
etil'en	1
irkenŋɨden	1
jeprinc'ewu	1
bo?i	1
wodu	1
tečim	1
kadartaki	1
francuž'enkatki	1
gomi	1
am'erikalɨ	1
dollaru	1
čakɨči	1
turkučiš	1
unɨŋe	1
buranɨ	1
oramŋɨldu	1
francuž'enka	1
ipon?ɨl	1
ojčikačide	1
toreŋnetɨn	1
mer?etɨ	1
n'end'iŋ'awɨtɨn	1
d'ir'ektorel	1
orten	1
rossi?l	1
etid'en	1
n'ultengičin	1
tɨkčiŋewen	1
korfskij	1
t'en	1
kor'akijala	1
manutɨl	1
d'ugulin	1
s'ew'erla-slautnoje	1
wolod'a	1
mizin	1
t'e	1
kako	1
gela	1
wpsn.i.snnč	1
m'erхni?la	1
dolčiru	1
d'ugulɨn	1
kamak	1
kakoŋi	1
m'erхiniŋi	1
mudɨnnɨ	1
umɨker	1
bɨlɨn	1
mulgɨte	1
tɨtelɨnči	1
sow'etskoj	1
emuw?tɨ	1
počtaw	1
abdulbe	1
rad'iow	1
es?e	1
jawla	1
gaz'etu	1
g?ki	1
r'ezine	1
bid'er	1
e?ne	1
niewɨtɨn	1
bidu	1
jat?irgin	1
d'awŋ	1
tɨmus	1
mnɨ	1
turku?ɨl	1
bi??r	1
taba	1
b?nar	1
e??ɨ	1
хoz'ajstwalan	1
gosti	1
tiličikeduk	1
хl'eb	1
papirosɨ	1
mimil	1
arun?čiru	1
kolčal'ur	1
tkačenko	1
manil'skij	1
mawronulo	1
tunŋɨniluk	1
gerbučotɨm	1
amaskida	1
bičeхčin	1
oiw	1
ɨwɨr	1
d'uptil	1
m??utɨ	1
ɨrbu?mi	1
d'ulɨ?ki	1
termek	1
tač??te	1
ulen	1
хolod'il'nik	1
montalsɨ	1
zabojduk	1
dolg	1
milliard	1
gončekči?tɨ	1
ol'en'ewodɨl	1
m'erхini	1
kakko	1
awičan	1
infl'acija	1
d'en'gi	1
asni	1
ɨwid'ekɨt	1
mudɨnduk	1
russkoje	1
pol'el'e	1
bardalan	1
wozrožd'enije	1
nacional'nɨili	1
widli	1
sportač	1
sportklub	1
erɨgɨrtitte	1
isčimečid'ukewettɨn	1
angɨčin	1
w.je.kojerkowgɨli	1
isčimečid'eku	1
biwkeniwun	1
lag'er'itɨn	1
“patriot”	1
isčimečektɨki	1
ɨwid'ekle	1
tobakčanɨč	1
usiŋɨttewɨr	1
n'arman	1
d'ilŋumečeku	1
mutteču	1
d'oŋčid'ir	1
“wozrožd'enije”	1
programmalan	1
orɨnɨčta	1
d'ilŋumeček	1
n'omačid'ak	1
d'ilmačid'ak	1
omŋɨd'illɨp	1
irgɨček	1
rajonti	1
bičetledukun	1
ol'en'ewoda”	1
onŋɨčas	1
bakuwkanitɨn	1
gosudarstwodu	1
sdallitɨn	1
awniritɨn	1
d'uŋgawɨr	1
ad'iwtɨkan	1
upkutnewkenitɨn	1
ad'itkan	1
orɨmŋɨlduk	1
utɨd'ektɨki	1
rajonnoje	1
gurgeliwɨr	1
učukewettɨ	1
turkilbur	1
d'ultɨwattɨ	1
učikɨl	1
turkidariwɨr	1
asalda	1
sor'ewnujёttɨ	1
oletɨlɨn	1
olemɨlčirid'ur	1
tojnetčottɨn	1
ičuketčottɨ	1
zarplatawattɨ	1
eŋeječ	1
erɨgɨrde	1
otpusknewettɨ	1
iwuŋčiwettɨ	1
d'umŋɨlbur	1
tikkɨčin	1
d'en'gapči	1
gurgɨčekte	1
kojetneritɨr	1
isuritɨn	1
gurgewčiritɨnde	1
orduttɨda	1
ɨŋiwɨr	1
ŋaldur	1
w'et'eranɨl	1
d'awɨttatɨn	1
tarman	1
ečintitte	1
d'ir'ektorɨltɨn	1
w.p.kl'ejm'enow	1
telɨŋdeku	1
učik,ɨlbur	1
nellɨsčir	1
učik,ɨl	1
tunŋɨmda	1
okɨmkič	1
dalilawɨr	1
mutŋilbɨ	1
ojutɨn	1
anilattiɨwtɨn	1
turkiwda	1
tipkir	1
m'eŋčiwki	1
kojetnečeldu	1
d'ulɨgɨč	1
turkidasnin	1
učik,čald'i	1
amɨrgiŋɨtɨn	1
a.a.solod'ikow	1
prizgawɨr	1
n'omattawɨr	1
on'anawkanitɨn	1
n'omačimsil	1
n'omattitɨn	1
školadukun	1
dagrič	1
ultusnitɨn	1
d'ilŋumečekle	1
d'ilnumečmi	1
budɨld'ur	1
50-kɨč	1
d'ilnumettitɨn	1
dabdɨsnitɨn	1
d'ilŋuŋčiritɨn	1
16-kɨč	1
d'ilnumettin	1
14-kɨč	1
škol'nik	1
13-kɨč	1
anawgajduktɨda	1
mautlid'akmɨkan	1
mautlidawɨr	1
ilɨntɨkan	1
mautlarin	1
tɨn'et'egin	1
pakaladz'e	1
p-kamčatskijdu	1
kojetneritɨn	1
ebd'en'e	1
on'awkanitin	1
d'ilmačimsil	1
d'ilmačid'il	1
nukrid'ur	1
urbakur	1
esirid'ur	1
epkɨldɨwettɨ	1
nikkɨ	1
tikukend'in	1
imɨnnɨla	1
nirid'in	1
d'ilmattil	1
ičukeččottɨ	1
eŋiwɨr	1
ognɨlmur	1
d'ilmačilɨn	1
w.tɨn'et'egin	1
a.kim	1
sud'jadu	1
sor'ewnowanijalbidetɨn	1
n.je.indanow	1
a.a.sorokina	1
d.p.adukanowa	1
je.g.tɨn'et'egina	1
ebd'enillin	1
nacional'nɨje	1
“wozrožd'enije	1
kojetnerɨkɨtɨn	1
trad'icijalda	1
billɨkɨtɨn	1
d'ejn'eka	1
sor'ewnowanij	1
kolossal'nɨх	1
wozmožnost'ej	1
mat'erialow	1
s'essii	1
bioraznoobrazija	1
gaaga	1
golland'ija	1
aŋiliduk	1
n'oča	1
ekkočča	1
usiruk	1
biologičeskiil	1
g'eologičeskiil	1
r'esursɨl	1
emɨmčil	1
“malɨj	1
bizn'es”	1
gurgewčimčɨ	1
taŋčid'isnottɨn	1
unɨsčid'ilmi	1
essomnɨ	1
dulkakmɨkandulan	1
učastok	1
d'urdule	1
pos'elokɨldula	1
n'omattiw	1
manuwkan	1
oratton	1
okkottɨ	1
bidden	1
ollɨda	1
g'edmɨrɨsi	1
egdɨnd'ed'i	1
baldunɨč	1
amɨrgiw	1
d'ogmi	1
bɨjčid'ekɨč	1
ɨŋnide	1
